match_id,match_datetime,match_date,completed,match_status,home_team_id,home_score,away_team_id,away_score,match_name,match_short_name,venue,season_year
652659,2022-10-26T16:45:00+00:00,2022-10-26,True,FT,110,4,11706,0,Champions League,UCL,Stadio Giuseppe Meazza,2022
652662,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,139,0,364,3,Champions League,UCL,Johan Cruijff Arena,2022
652661,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,1068,2,131,2,Champions League,UCL,Riyadh Air Metropolitano,2022
652665,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,83,0,132,3,Champions League,UCL,Spotify Camp Nou,2022
652660,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,125,2,176,1,Champions League,UCL,Deutsche Bank Park,2022
652663,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,114,3,257,0,Champions League,UCL,Diego Armando Maradona,2022
652664,2022-10-26T19:00:00+00:00,2022-10-26,True,FT,367,1,2250,1,Champions League,UCL,Tottenham Hotspur Stadium,2022
652667,2022-11-01T17:45:00+00:00,2022-11-01,True,FT,131,0,570,0,Champions League,UCL,BayArena,2022
652666,2022-11-01T17:45:00+00:00,2022-11-01,True,FT,437,2,1068,1,Champions League,UCL,Estádio do Dragão,2022
652668,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,132,2,110,0,Champions League,UCL,Allianz Arena,2022
652669,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,364,2,114,0,Champions League,UCL,Anfield,2022
652670,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,176,1,367,2,Champions League,UCL,Orange Vélodrome,2022
652671,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,257,1,139,3,Champions League,UCL,Ibrox Stadium,2022
652672,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,2250,1,125,2,Champions League,UCL,Estádio José Alvalade,2022
652673,2022-11-01T20:00:00+00:00,2022-11-01,True,FT,11706,2,83,4,Champions League,UCL,Doosan Arena,2022
652675,2022-11-02T17:45:00+00:00,2022-11-02,True,FT,86,5,256,1,Champions League,UCL,Santiago Bernabéu,2022
652674,2022-11-02T17:45:00+00:00,2022-11-02,True,FT,493,0,11420,4,Champions League,UCL,Stadion Legii Warszawa im. Jozefa Pilsudskiego,2022
652678,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,103,4,2790,0,Champions League,UCL,Stadio Giuseppe Meazza,2022
652676,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,363,2,597,1,Champions League,UCL,Stamford Bridge,2022
652677,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,909,1,124,1,Champions League,UCL,Parken,2022
652680,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,111,1,160,2,Champions League,UCL,Allianz Stadium,2022
652679,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,611,1,1929,6,Champions League,UCL,Sammy Ofer Stadium,2022
652681,2022-11-02T20:00:00+00:00,2022-11-02,True,FT,382,3,243,1,Champions League,UCL,Etihad Stadium,2022
590726,2021-02-16T20:00:00+00:00,2021-02-16,True,FT,83,1,160,4,Champions League,UCL,Spotify Camp Nou,2021
590724,2021-02-16T20:00:00+00:00,2021-02-16,True,FT,11420,0,364,2,Champions League,UCL,Puskás Aréna,2021
590723,2021-02-17T20:00:00+00:00,2021-02-17,True,FT,437,2,111,1,Champions League,UCL,Estádio do Dragão,2021
590721,2021-02-17T20:00:00+00:00,2021-02-17,True,FT,243,2,124,3,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
590722,2021-02-23T20:00:00+00:00,2021-02-23,True,FT,1068,0,363,1,Champions League,UCL,National Arena,2021
590720,2021-02-23T20:00:00+00:00,2021-02-23,True,FT,112,1,132,4,Champions League,UCL,Stadio Olimpico,2021
590727,2021-02-24T20:00:00+00:00,2021-02-24,True,FT,105,0,86,1,Champions League,UCL,Gewiss Stadium,2021
590725,2021-02-24T20:00:00+00:00,2021-02-24,True,FT,268,0,382,2,Champions League,UCL,Puskás Aréna,2021
590719,2021-03-09T20:00:00+00:00,2021-03-09,True,FT,124,2,243,2,Champions League,UCL,SIGNAL IDUNA PARK,2021
590716,2021-03-09T20:00:00+00:00,2021-03-09,True,AET,111,3,437,2,Champions League,UCL,Allianz Stadium,2021
590718,2021-03-10T20:00:00+00:00,2021-03-10,True,FT,364,2,11420,0,Champions League,UCL,Puskás Aréna,2021
590714,2021-03-10T20:00:00+00:00,2021-03-10,True,FT,160,1,83,1,Champions League,UCL,Parc des Princes,2021
590715,2021-03-16T20:00:00+00:00,2021-03-16,True,FT,382,2,268,0,Champions League,UCL,Puskás Aréna,2021
590712,2021-03-16T20:00:00+00:00,2021-03-16,True,FT,86,3,105,1,Champions League,UCL,Alfredo Di Stéfano,2021
590717,2021-03-17T20:00:00+00:00,2021-03-17,True,FT,132,2,112,1,Champions League,UCL,Allianz Arena,2021
590713,2021-03-17T20:00:00+00:00,2021-03-17,True,FT,363,2,1068,0,Champions League,UCL,Stamford Bridge,2021
596888,2021-04-06T19:00:00+00:00,2021-04-06,True,FT,382,2,124,1,Champions League,UCL,Etihad Stadium,2021
596890,2021-04-06T19:00:00+00:00,2021-04-06,True,FT,86,3,364,1,Champions League,UCL,Alfredo Di Stéfano,2021
596891,2021-04-07T19:00:00+00:00,2021-04-07,True,FT,132,2,160,3,Champions League,UCL,Allianz Arena,2021
596889,2021-04-07T19:00:00+00:00,2021-04-07,True,FT,437,0,363,2,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
596885,2021-04-13T19:00:00+00:00,2021-04-13,True,FT,363,0,437,1,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
596884,2021-04-13T19:00:00+00:00,2021-04-13,True,FT,160,0,132,1,Champions League,UCL,Parc des Princes,2021
596886,2021-04-14T19:00:00+00:00,2021-04-14,True,FT,124,1,382,2,Champions League,UCL,SIGNAL IDUNA PARK,2021
596887,2021-04-14T19:00:00+00:00,2021-04-14,True,FT,364,0,86,0,Champions League,UCL,Anfield,2021
600629,2021-04-27T19:00:00+00:00,2021-04-27,True,FT,86,1,363,1,Champions League,UCL,Alfredo Di Stéfano,2021
600630,2021-04-28T19:00:00+00:00,2021-04-28,True,FT,160,1,382,2,Champions League,UCL,Parc des Princes,2021
600627,2021-05-04T19:00:00+00:00,2021-05-04,True,FT,382,2,160,0,Champions League,UCL,Etihad Stadium,2021
600628,2021-05-05T19:00:00+00:00,2021-05-05,True,FT,363,2,86,0,Champions League,UCL,Stamford Bridge,2021
600626,2021-05-29T19:00:00+00:00,2021-05-29,True,FT,382,0,363,1,Champions League,UCL,Estádio do Dragão,2021
618791,2021-09-14T16:45:00+00:00,2021-09-14,True,FT,243,1,2790,1,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
618790,2021-09-14T16:45:00+00:00,2021-09-14,True,FT,2722,2,360,1,Champions League,UCL,Stadion Wankdorf,2021
618785,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,83,0,132,3,Champions League,UCL,Spotify Camp Nou,2021
618789,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,363,1,2533,0,Champions League,UCL,Stamford Bridge,2021
618786,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,440,0,1929,0,Champions League,UCL,Kiev Olympic Stadium,2021
618788,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,166,0,138,0,Champions League,UCL,Decathlon Arena - Stade Pierre-Mauroy,2021
618787,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,2720,0,111,3,Champions League,UCL,Eleda Stadion,2021
618784,2021-09-14T19:00:00+00:00,2021-09-14,True,FT,102,2,105,2,Champions League,UCL,Estadio de la Cerámica,2021
618782,2021-09-15T16:45:00+00:00,2021-09-15,True,FT,1895,1,124,2,Champions League,UCL,Tüpras Stadyumu,2021
618783,2021-09-15T16:45:00+00:00,2021-09-15,True,FT,614,2,493,0,Champions League,UCL,Sheriff Stadium,2021
618777,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,1068,0,437,0,Champions League,UCL,Riyadh Air Metropolitano,2021
618779,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,570,1,160,1,Champions League,UCL,Jan Breydelstadion,2021
618781,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,110,0,86,1,Champions League,UCL,Stadio Giuseppe Meazza,2021
618778,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,364,3,103,2,Champions League,UCL,Anfield,2021
618780,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,382,6,11420,3,Champions League,UCL,Etihad Stadium,2021
618776,2021-09-15T19:00:00+00:00,2021-09-15,True,FT,2250,1,139,5,Champions League,UCL,Estádio José Alvalade,2021
618774,2021-09-28T16:45:00+00:00,2021-09-28,True,FT,139,2,1895,0,Champions League,UCL,Johan Cruijff Arena,2021
618775,2021-09-28T16:45:00+00:00,2021-09-28,True,FT,493,0,110,0,Champions League,UCL,Kiev Olympic Stadium,2021
618768,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,103,1,1068,2,Champions League,UCL,Stadio Giuseppe Meazza,2021
618773,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,124,1,2250,0,Champions League,UCL,SIGNAL IDUNA PARK,2021
618771,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,437,1,364,5,Champions League,UCL,Estádio do Dragão,2021
618772,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,160,2,382,0,Champions League,UCL,Parc des Princes,2021
618769,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,11420,1,570,2,Champions League,UCL,Red Bull Arena,2021
618770,2021-09-28T19:00:00+00:00,2021-09-28,True,FT,86,1,614,2,Champions League,UCL,Santiago Bernabéu,2021
618767,2021-09-29T16:45:00+00:00,2021-09-29,True,FT,105,1,2722,0,Champions League,UCL,Gewiss Stadium,2021
618766,2021-09-29T16:45:00+00:00,2021-09-29,True,FT,2533,4,2720,0,Champions League,UCL,Gazprom Arena,2021
618762,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,132,5,440,0,Champions League,UCL,Allianz Arena,2021
618760,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,1929,3,83,0,Champions League,UCL,Estádio da Luz,2021
618761,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,111,1,363,0,Champions League,UCL,Allianz Stadium,2021
618765,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,360,2,102,1,Champions League,UCL,Old Trafford,2021
618763,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,2790,2,166,1,Champions League,UCL,Red Bull Arena Salzburg,2021
618764,2021-09-29T19:00:00+00:00,2021-09-29,True,FT,138,1,243,1,Champions League,UCL,Volkswagen Arena,2021
618759,2021-10-19T16:45:00+00:00,2021-10-19,True,FT,1895,1,2250,4,Champions League,UCL,Tüpras Stadyumu,2021
618758,2021-10-19T16:45:00+00:00,2021-10-19,True,FT,570,1,382,5,Champions League,UCL,Jan Breydelstadion,2021
618752,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,139,4,124,0,Champions League,UCL,Johan Cruijff Arena,2021
618754,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,1068,2,364,3,Champions League,UCL,Riyadh Air Metropolitano,2021
618755,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,437,1,103,0,Champions League,UCL,Estádio do Dragão,2021
618753,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,110,3,614,1,Champions League,UCL,Stadio Giuseppe Meazza,2021
618756,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,160,3,11420,2,Champions League,UCL,Parc des Princes,2021
618757,2021-10-19T19:00:00+00:00,2021-10-19,True,FT,493,0,86,5,Champions League,UCL,Kiev Olympic Stadium,2021
618750,2021-10-20T16:45:00+00:00,2021-10-20,True,FT,83,1,440,0,Champions League,UCL,Spotify Camp Nou,2021
618751,2021-10-20T16:45:00+00:00,2021-10-20,True,FT,2790,3,138,1,Champions League,UCL,Red Bull Arena Salzburg,2021
618745,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,1929,0,132,4,Champions League,UCL,Estádio da Luz,2021
618747,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,363,4,2720,0,Champions League,UCL,Stamford Bridge,2021
618748,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,166,0,243,0,Champions League,UCL,Decathlon Arena - Stade Pierre-Mauroy,2021
618744,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,360,3,105,2,Champions League,UCL,Old Trafford,2021
618749,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,2722,1,102,4,Champions League,UCL,Stadion Wankdorf,2021
618746,2021-10-20T19:00:00+00:00,2021-10-20,True,FT,2533,0,111,1,Champions League,UCL,Gazprom Arena,2021
618742,2021-11-02T17:45:00+00:00,2021-11-02,True,FT,2720,0,363,1,Champions League,UCL,Eleda Stadion,2021
618743,2021-11-02T17:45:00+00:00,2021-11-02,True,FT,138,2,2790,1,Champions League,UCL,Volkswagen Arena,2021
618739,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,105,2,360,2,Champions League,UCL,Gewiss Stadium,2021
618737,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,132,5,1929,2,Champions League,UCL,Allianz Arena,2021
618736,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,440,0,83,1,Champions League,UCL,Kiev Olympic Stadium,2021
618741,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,111,4,2533,2,Champions League,UCL,Allianz Stadium,2021
618738,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,243,1,166,2,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
618740,2021-11-02T20:00:00+00:00,2021-11-02,True,FT,102,2,2722,0,Champions League,UCL,Estadio de la Cerámica,2021
618734,2021-11-03T17:45:00+00:00,2021-11-03,True,FT,103,1,437,1,Champions League,UCL,Stadio Giuseppe Meazza,2021
618735,2021-11-03T17:45:00+00:00,2021-11-03,True,FT,86,2,493,1,Champions League,UCL,Santiago Bernabéu,2021
618728,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,124,1,139,3,Champions League,UCL,SIGNAL IDUNA PARK,2021
618729,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,364,2,1068,0,Champions League,UCL,Anfield,2021
618731,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,382,4,570,1,Champions League,UCL,Etihad Stadium,2021
618733,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,11420,2,160,2,Champions League,UCL,Red Bull Arena,2021
618732,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,614,1,110,3,Champions League,UCL,Sheriff Stadium,2021
618730,2021-11-03T20:00:00+00:00,2021-11-03,True,FT,2250,4,1895,0,Champions League,UCL,Estádio José Alvalade,2021
618726,2021-11-23T17:45:00+00:00,2021-11-23,True,FT,440,1,132,2,Champions League,UCL,Kiev Olympic Stadium,2021
618727,2021-11-23T17:45:00+00:00,2021-11-23,True,FT,102,0,360,2,Champions League,UCL,Estadio de la Cerámica,2021
618721,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,83,0,1929,0,Champions League,UCL,Spotify Camp Nou,2021
618722,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,363,4,111,0,Champions League,UCL,Stamford Bridge,2021
618723,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,166,1,2790,0,Champions League,UCL,Decathlon Arena - Stade Pierre-Mauroy,2021
618725,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,2720,1,2533,1,Champions League,UCL,Eleda Stadion,2021
618724,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,243,2,138,0,Champions League,UCL,Ramón Sánchez-Pizjuán,2021
618720,2021-11-23T20:00:00+00:00,2021-11-23,True,FT,2722,3,105,3,Champions League,UCL,Stadion Wankdorf,2021
618718,2021-11-24T17:45:00+00:00,2021-11-24,True,FT,1895,1,139,2,Champions League,UCL,Tüpras Stadyumu,2021
618719,2021-11-24T17:45:00+00:00,2021-11-24,True,FT,110,2,493,0,Champions League,UCL,Stadio Giuseppe Meazza,2021
618714,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,1068,0,103,1,Champions League,UCL,Riyadh Air Metropolitano,2021
618716,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,570,0,11420,5,Champions League,UCL,Jan Breydelstadion,2021
618713,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,364,2,437,0,Champions League,UCL,Anfield,2021
618715,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,382,2,160,1,Champions League,UCL,Etihad Stadium,2021
618717,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,614,0,86,3,Champions League,UCL,Sheriff Stadium,2021
618712,2021-11-24T20:00:00+00:00,2021-11-24,True,FT,2250,3,124,1,Champions League,UCL,Estádio José Alvalade,2021
618710,2021-12-07T17:45:00+00:00,2021-12-07,True,FT,160,4,570,1,Champions League,UCL,Parc des Princes,2021
618711,2021-12-07T17:45:00+00:00,2021-12-07,True,FT,11420,2,382,1,Champions League,UCL,Red Bull Arena,2021
618708,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,103,1,364,2,Champions League,UCL,Stadio Giuseppe Meazza,2021
618709,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,139,4,2250,2,Champions League,UCL,Johan Cruijff Arena,2021
618705,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,124,5,1895,0,Champions League,UCL,SIGNAL IDUNA PARK,2021
618704,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,437,1,1068,3,Champions League,UCL,Estádio do Dragão,2021
618707,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,86,2,110,0,Champions League,UCL,Santiago Bernabéu,2021
618706,2021-12-07T20:00:00+00:00,2021-12-07,True,FT,493,1,614,1,Champions League,UCL,Kiev Olympic Stadium,2021
618703,2021-12-08T17:45:00+00:00,2021-12-08,True,FT,111,1,2720,0,Champions League,UCL,Allianz Stadium,2021
618702,2021-12-08T17:45:00+00:00,2021-12-08,True,FT,2533,3,363,3,Champions League,UCL,Gazprom Arena,2021
618696,2021-12-08T20:00:00+00:00,2021-12-08,True,FT,132,3,83,0,Champions League,UCL,Allianz Arena,2021
618697,2021-12-08T20:00:00+00:00,2021-12-08,True,FT,1929,2,440,0,Champions League,UCL,Estádio da Luz,2021
618701,2021-12-08T20:00:00+00:00,2021-12-08,True,FT,360,1,2722,1,Champions League,UCL,Old Trafford,2021
618699,2021-12-08T20:00:00+00:00,2021-12-08,True,FT,2790,1,243,0,Champions League,UCL,Red Bull Arena Salzburg,2021
618698,2021-12-08T20:00:00+00:00,2021-12-08,True,FT,138,1,166,3,Champions League,UCL,Volkswagen Arena,2021
618700,2021-12-09T18:00:00+00:00,2021-12-09,True,FT,105,2,102,3,Champions League,UCL,Gewiss Stadium,2021
560965,2020-02-18T20:00:00+00:00,2020-02-18,True,FT,1068,1,364,0,Champions League,UCL,Riyadh Air Metropolitano,2020
560966,2020-02-18T20:00:00+00:00,2020-02-18,True,FT,124,2,160,1,Champions League,UCL,SIGNAL IDUNA PARK,2020
560964,2020-02-19T20:00:00+00:00,2020-02-19,True,FT,105,4,94,1,Champions League,UCL,Stadio Giuseppe Meazza,2020
560963,2020-02-19T20:00:00+00:00,2020-02-19,True,FT,367,0,11420,1,Champions League,UCL,Tottenham Hotspur Stadium,2020
560962,2020-02-25T20:00:00+00:00,2020-02-25,True,FT,363,0,132,3,Champions League,UCL,Stamford Bridge,2020
560961,2020-02-25T20:00:00+00:00,2020-02-25,True,FT,114,1,83,1,Champions League,UCL,Diego Armando Maradona,2020
560959,2020-02-26T20:00:00+00:00,2020-02-26,True,FT,167,1,111,0,Champions League,UCL,Groupama Stadium,2020
560960,2020-02-26T20:00:00+00:00,2020-02-26,True,FT,86,1,382,2,Champions League,UCL,Santiago Bernabéu,2020
560958,2020-03-10T20:00:00+00:00,2020-03-10,True,FT,11420,3,367,0,Champions League,UCL,Red Bull Arena,2020
560957,2020-03-10T20:00:00+00:00,2020-03-10,True,FT,94,3,105,4,Champions League,UCL,Mestalla,2020
560955,2020-03-11T20:00:00+00:00,2020-03-11,True,AET,364,2,1068,3,Champions League,UCL,Anfield,2020
560956,2020-03-11T20:00:00+00:00,2020-03-11,True,FT,160,2,124,0,Champions League,UCL,Parc des Princes,2020
560953,2020-08-07T19:00:00+00:00,2020-08-07,True,FT,111,2,167,1,Champions League,UCL,Allianz Stadium,2020
560954,2020-08-07T19:00:00+00:00,2020-08-07,True,FT,382,2,86,1,Champions League,UCL,Etihad Stadium,2020
560952,2020-08-08T19:00:00+00:00,2020-08-08,True,FT,83,3,114,1,Champions League,UCL,Spotify Camp Nou,2020
560951,2020-08-08T19:00:00+00:00,2020-08-08,True,FT,132,4,363,1,Champions League,UCL,Allianz Arena,2020
573701,2020-08-12T19:00:00+00:00,2020-08-12,True,FT,105,1,160,2,Champions League,UCL,Estádio da Luz,2020
573703,2020-08-13T19:00:00+00:00,2020-08-13,True,FT,11420,2,1068,1,Champions League,UCL,Estádio José Alvalade,2020
573704,2020-08-14T19:00:00+00:00,2020-08-14,True,FT,83,2,132,8,Champions League,UCL,Estádio da Luz,2020
573702,2020-08-15T19:00:00+00:00,2020-08-15,True,FT,382,1,167,3,Champions League,UCL,Estádio José Alvalade,2020
573700,2020-08-18T19:00:00+00:00,2020-08-18,True,FT,11420,0,160,3,Champions League,UCL,Estádio da Luz,2020
573699,2020-08-19T19:00:00+00:00,2020-08-19,True,FT,167,0,132,3,Champions League,UCL,Estádio José Alvalade,2020
573698,2020-08-23T19:00:00+00:00,2020-08-23,True,FT,160,0,132,1,Champions League,UCL,Estádio da Luz,2020
585854,2020-10-20T16:55:00+00:00,2020-10-20,True,FT,440,0,111,2,Champions League,UCL,Kiev Olympic Stadium,2020
585853,2020-10-20T16:55:00+00:00,2020-10-20,True,FT,2533,1,570,2,Champions League,UCL,Gazprom Arena,2020
585849,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,83,5,622,1,Champions League,UCL,Spotify Camp Nou,2020
585852,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,363,0,243,0,Champions League,UCL,Stamford Bridge,2020
585847,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,112,3,124,1,Champions League,UCL,Stadio Olimpico,2020
585851,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,160,1,360,2,Champions League,UCL,Parc des Princes,2020
585850,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,11420,2,7914,0,Champions League,UCL,Red Bull Arena,2020
585848,2020-10-20T19:00:00+00:00,2020-10-20,True,FT,169,1,11336,1,Champions League,UCL,Roazhon Park,2020
585845,2020-10-21T16:55:00+00:00,2020-10-21,True,FT,2790,2,442,2,Champions League,UCL,Red Bull Arena Salzburg,2020
585846,2020-10-21T16:55:00+00:00,2020-10-21,True,FT,86,2,493,3,Champions League,UCL,Alfredo Di Stéfano,2020
585843,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,139,0,364,1,Champions League,UCL,Johan Cruijff Arena,2020
585840,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,132,4,1068,0,Champions League,UCL,Allianz Arena,2020
585839,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,572,0,105,4,Champions League,UCL,MCH Arena,2020
585841,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,110,2,268,2,Champions League,UCL,Stadio Giuseppe Meazza,2020
585842,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,382,3,437,1,Champions League,UCL,Etihad Stadium,2020
585844,2020-10-21T19:00:00+00:00,2020-10-21,True,FT,435,1,176,0,Champions League,UCL,Georgios Karaiskakis Stadium,2020
585837,2020-10-27T17:55:00+00:00,2020-10-27,True,FT,442,1,132,2,Champions League,UCL,RZD Arena,2020
585838,2020-10-27T17:55:00+00:00,2020-10-27,True,FT,493,0,110,0,Champions League,UCL,Kiev Olympic Stadium,2020
585831,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,105,2,139,2,Champions League,UCL,Gewiss Stadium,2020
585836,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,1068,3,2790,2,Champions League,UCL,Riyadh Air Metropolitano,2020
585835,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,268,2,86,2,Champions League,UCL,Borussia-Park,2020
585834,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,437,2,435,0,Champions League,UCL,Estádio do Dragão,2020
585832,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,364,2,572,0,Champions League,UCL,Anfield,2020
585833,2020-10-27T20:00:00+00:00,2020-10-27,True,FT,176,0,382,3,Champions League,UCL,Orange Vélodrome,2020
585830,2020-10-28T17:55:00+00:00,2020-10-28,True,FT,7914,0,160,2,Champions League,UCL,Istanbul Basaksehir Fatih Terim,2020
585829,2020-10-28T17:55:00+00:00,2020-10-28,True,FT,11336,0,363,4,Champions League,UCL,Ozon Arena,2020
585828,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,124,2,2533,0,Champions League,UCL,SIGNAL IDUNA PARK,2020
585825,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,570,1,112,1,Champions League,UCL,Jan Breydelstadion,2020
585824,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,622,2,440,2,Champions League,UCL,Groupama Arena,2020
585823,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,111,0,83,2,Champions League,UCL,Allianz Stadium,2020
585826,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,360,5,11420,0,Champions League,UCL,Old Trafford,2020
585827,2020-10-28T20:00:00+00:00,2020-10-28,True,FT,243,1,169,0,Champions League,UCL,Ramón Sánchez-Pizjuán,2020
585821,2020-11-03T17:55:00+00:00,2020-11-03,True,FT,442,1,1068,1,Champions League,UCL,RZD Arena,2020
585822,2020-11-03T17:55:00+00:00,2020-11-03,True,FT,493,0,268,6,Champions League,UCL,Kiev Olympic Stadium,2020
585818,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,105,0,364,5,Champions League,UCL,Gewiss Stadium,2020
585815,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,572,1,139,2,Champions League,UCL,MCH Arena,2020
585819,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,437,3,176,0,Champions League,UCL,Estádio do Dragão,2020
585820,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,382,3,435,0,Champions League,UCL,Etihad Stadium,2020
585816,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,2790,2,132,6,Champions League,UCL,Red Bull Arena Salzburg,2020
585817,2020-11-03T20:00:00+00:00,2020-11-03,True,FT,86,3,110,2,Champions League,UCL,Alfredo Di Stéfano,2020
585814,2020-11-04T17:55:00+00:00,2020-11-04,True,FT,7914,2,360,1,Champions League,UCL,Istanbul Basaksehir Fatih Terim,2020
585813,2020-11-04T17:55:00+00:00,2020-11-04,True,FT,2533,1,112,1,Champions League,UCL,Gazprom Arena,2020
585808,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,83,2,440,1,Champions League,UCL,Spotify Camp Nou,2020
585812,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,363,3,169,0,Champions League,UCL,Stamford Bridge,2020
585807,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,570,0,124,3,Champions League,UCL,Jan Breydelstadion,2020
585811,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,622,1,111,4,Champions League,UCL,Puskás Aréna,2020
585810,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,11420,2,160,1,Champions League,UCL,Red Bull Arena,2020
585809,2020-11-04T20:00:00+00:00,2020-11-04,True,FT,243,3,11336,2,Champions League,UCL,Ramón Sánchez-Pizjuán,2020
585806,2020-11-24T17:55:00+00:00,2020-11-24,True,FT,11336,1,243,2,Champions League,UCL,Ozon Arena,2020
